CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus,TFI,Churn_Probability
3148902,1,37.64,140.0,32.0,0.0,5.0,3.6,22.0,-4.4,0.3,0.0,4.3,0.0,0.7,11.9,2.0,4.3,39.0,3.7,0.3,0.0,0.0,23,2,2,SFRSRO707,1.0,1.0,686.0,42.0,38.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Professional,Yes,0.13956558725727397,0.33825484
3179790,0,48.22,100.0,56.0,0.0,0.0,0.0,-46.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,2,NNYALB518,3.0,2.0,166.0,24.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,2,1,No,No,0,1,No,0,100,Yes,2-High,Other,Other,Unknown,0.0,0.2635836
3272614,0,120.4,896.0,60.0,2.97,194.0,0.1,-243.0,-55.0,7.0,0.3,28.0,9.7,0.7,232.5,87.7,22.0,245.0,224.3,7.3,0.0,0.3,9,1,1,NYCBRO917,1.0,1.0,270.0,50.0,30.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,4-Medium,Other,Other,Unknown,2.4213970027661587,0.24165894
3332210,0,40.3,378.0,55.0,0.0,0.0,0.0,-5.0,4.7,2.7,0.0,18.7,0.0,0.0,152.5,0.0,0.3,66.7,89.3,2.7,0.0,0.0,7,1,1,NYCBRO917,1.0,1.0,201.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown,1.0470173679650199,0.20662345
3060878,0,35.28,303.0,45.0,0.0,1.0,0.0,194.0,-0.3,6.3,1.3,25.7,0.3,0.3,33.3,11.0,0.3,71.3,50.0,7.7,0.0,0.3,29,1,1,LAXMON323,2.0,2.0,196.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,5-Low,Other,Other,Unknown,2.7990149173466086,0.22658649
3295750,1,41.47,467.0,47.0,0.74,9.0,0.0,34.0,-5.5,4.3,1.0,22.7,0.0,0.0,104.3,38.3,10.0,82.7,58.0,5.3,0.0,0.0,10,1,1,CHICHI773,1.0,1.0,296.0,24.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Town,Other,No,1.7975248255305156,0.20967323
3193746,0,66.89,590.0,40.0,0.0,66.0,0.1,-174.0,-23.6,9.7,0.3,46.0,3.3,0.3,128.9,38.7,1.3,116.7,92.0,10.0,0.0,3.0,13,3,3,SFROAK510,2.0,2.0,360.0,42.0,60.0,Yes,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,100,No,2-High,Other,Other,Unknown,3.5538257183930395,0.28425816
3033322,0,35.8,113.0,35.0,0.25,0.0,0.0,-21.0,0.8,0.3,0.0,17.7,0.0,0.0,16.6,8.3,1.0,9.7,22.3,0.3,0.0,0.0,36,1,1,SFRSMO650,1.0,1.0,1086.0,32.0,30.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,Unknown,No,1-Highest,Other,Other,Unknown,0.1458232116740589,0.244224
3112090,0,30.52,196.0,30.0,0.25,0.0,0.0,91.0,-0.5,0.7,3.0,21.0,0.0,0.3,12.6,6.7,1.0,34.0,40.3,3.7,0.0,0.0,19,1,1,SANSAN210,1.0,1.0,583.0,38.0,42.0,Yes,No,Yes,Yes,No,Known,No,No,No,Yes,Yes,Yes,0,0,No,Yes,0,4,No,0,Unknown,No,4-Medium,Town,Professional,Yes,0.9587365772399637,0.2600535
3226310,0,64.32,487.0,40.0,0.25,90.0,1.2,49.0,18.2,4.0,6.7,44.0,3.0,0.0,124.2,20.0,6.3,96.3,77.0,10.7,0.0,0.3,13,1,1,NOLKEN504,1.0,1.0,401.0,48.0,52.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,Unknown,No,5-Low,Suburban,Crafts,Yes,2.7338575120409354,0.42629883
3125222,0,35.13,324.0,30.0,0.25,17.0,0.0,52.0,18.3,7.3,3.7,12.0,2.0,0.0,31.9,10.0,7.0,36.7,28.3,11.0,0.0,0.0,21,2,2,HOUHOU281,2.0,2.0,86.0,58.0,52.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,2-High,Other,Other,Yes,3.642491317180614,0.3164059
3307970,0,66.14,728.0,60.0,0.0,39.0,0.0,-18.0,-12.2,3.0,3.0,26.3,1.7,0.0,380.5,17.7,16.7,176.3,99.0,6.0,0.0,3.3,7,1,1,OMADES515,1.0,1.0,221.0,30.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,1,6,No,0,Unknown,No,5-Low,Suburban,Other,Unknown,1.5718947464776032,0.23872839
3016714,0,44.81,326.0,40.0,0.99,6.0,1.4,-16.0,-1.0,3.3,0.7,18.3,0.0,0.0,66.7,10.3,2.0,130.0,21.3,4.0,0.0,0.0,40,2,1,SFRSMO650,2.0,2.0,724.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,1-Highest,Other,Other,Unknown,1.4514766134121695,0.17735079
3295570,1,38.75,406.0,45.0,0.0,11.0,0.0,68.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,1,NNYALB518,1.0,1.0,403.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,7-Lowest,Suburban,Other,Unknown,0.0,0.2763892
3006914,0,17.5,16.0,17.0,0.0,2.0,0.0,-1.0,-0.5,0.3,0.0,2.0,0.0,0.0,1.2,0.0,0.0,5.7,2.3,0.3,0.0,0.0,44,1,1,KCYKCM816,1.0,1.0,1338.0,54.0,72.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,2,No,0,Unknown,No,1-Highest,Rural,Other,Yes,0.24330976997533685,0.24657193
3327246,0,40.18,139.0,39.0,0.25,26.0,0.0,126.0,13.7,1.3,0.0,29.7,7.7,0.7,4.9,4.3,0.0,38.3,12.3,1.3,0.0,0.0,7,1,1,NYCBRO917,1.0,1.0,204.0,46.0,0.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,3-Good,Other,Other,Yes,0.6056545393174909,0.27405944
3115154,0,63.44,86.0,60.0,0.25,0.0,0.0,172.0,-8.5,0.0,0.0,5.3,0.3,0.0,14.3,6.7,1.0,15.7,10.3,0.0,0.0,0.0,19,1,1,SANSAN210,5.0,3.0,41.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,4-Medium,Other,Other,Unknown,0.0,0.25827378
3375930,0,35.25,466.0,45.0,0.0,0.0,0.0,237.0,-0.3,1.7,0.0,12.7,0.7,0.0,99.6,1.0,1.3,42.3,33.3,1.7,0.0,0.0,10,1,1,NYCBRO917,1.0,1.0,276.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,7,No,0,Unknown,No,3-Good,Other,Other,Unknown,0.6368448775261558,0.2720594
3106258,0,30.26,159.0,30.0,0.0,0.0,0.0,-74.0,-0.3,0.7,1.0,7.0,0.0,0.0,27.8,9.3,5.3,44.3,30.0,1.7,0.0,0.0,20,2,2,NMXELP915,1.0,1.0,597.0,40.0,34.0,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,2-High,Suburban,Other,Yes,0.5443679543755031,0.20620424
3292870,0,37.18,76.0,45.0,0.74,0.0,1.0,21.0,-1.2,3.0,0.0,7.7,0.0,0.0,10.0,4.0,0.3,29.3,6.3,3.0,0.0,0.0,8,1,1,APCFCH703,1.0,1.0,238.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown,1.5897793062532455,0.25482324
3063754,0,44.55,688.0,50.0,0.25,8.0,0.0,206.0,15.4,2.7,0.7,16.0,3.7,0.0,219.9,1.3,0.0,49.7,49.3,3.3,0.0,0.0,30,1,1,LAXCOR909,2.0,1.0,378.0,46.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,1,Yes,No,0,6,No,0,30,Yes,5-Low,Other,Other,No,1.0745936208746243,0.20222506
3349846,0,81.93,937.0,60.0,0.99,55.0,0.2,-89.0,-15.0,24.7,0.7,28.3,1.3,0.0,418.8,24.7,4.3,196.7,126.3,25.7,0.0,11.0,12,1,1,NEVLVS702,4.0,4.0,20.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,100,No,4-Medium,Other,Other,Unknown,8.427961067229743,0.38654414
3051958,1,34.99,78.0,45.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,4.0,0.0,0.0,17.4,5.7,0.0,3.7,9.7,2.0,0.0,0.0,32,1,1,BOSBOS617,3.0,2.0,468.0,44.0,34.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,1,Yes,No,0,1,No,0,30,Yes,5-Low,Other,Other,No,1.053642807919893,0.28464893
3378062,1,145.32,853.0,60.0,4.46,225.0,1.0,241.0,73.8,4.3,5.0,38.3,7.0,0.0,254.9,20.0,20.0,243.7,67.0,9.3,0.0,0.7,7,1,1,INDIND317,1.0,1.0,205.0,32.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Other,Yes,2.319624686523241,0.18890174
3321966,0,39.86,238.0,45.0,4.46,0.0,0.0,-42.0,-0.9,2.0,2.0,21.3,0.3,0.0,12.9,7.7,0.7,54.0,34.3,4.0,0.0,1.0,7,1,1,DENDEN303,1.0,1.0,208.0,56.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,Yes,No,No,Yes,0,0,No,No,0,1,No,0,Unknown,No,3-Good,Other,Other,Unknown,1.2612569409592786,0.2326648
3149186,0,18.99,4.0,20.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,23,2,2,SANSAN210,1.0,1.0,686.0,50.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,3-Good,Suburban,Clerical,No,0.0,0.28711155
3029166,1,53.55,194.0,30.0,2.48,60.0,0.0,48.0,8.7,2.3,1.7,27.7,0.0,0.0,15.4,10.7,0.7,53.0,27.0,4.0,0.0,1.0,33,1,1,PHIJEN215,2.0,2.0,847.0,32.0,0.0,Yes,Yes,No,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,4,No,1,30,No,3-Good,Suburban,Homemaker,Yes,1.3753913335827002,0.36493382
3299922,0,69.11,440.0,70.0,4.7,0.0,0.0,-17.0,-4.1,4.3,4.3,29.3,2.3,0.3,31.3,16.0,5.0,50.0,48.0,8.7,0.0,0.7,12,2,2,FLNTAL850,1.0,1.0,338.0,42.0,42.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,2-High,Town,Other,No,2.438990212305227,0.249964
3255606,0,35.41,460.0,45.0,0.0,0.0,0.0,14.0,-0.4,7.3,0.0,29.7,7.3,0.3,25.9,9.0,0.3,81.0,42.0,7.3,0.0,1.0,10,1,1,APCFCH703,1.0,1.0,297.0,50.0,50.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Other,Other,Yes,2.7404509975668936,0.24928744
3051554,0,66.34,474.0,35.0,0.74,81.0,0.0,145.0,30.0,14.7,9.0,11.3,0.7,0.0,91.8,14.0,1.0,61.7,66.0,23.7,0.0,3.3,32,1,1,HOUHOU281,2.0,2.0,531.0,36.0,32.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,30,No,4-Medium,Other,Other,No,7.172783687075958,0.33327433
3396238,0,76.4,694.0,75.0,0.66,0.0,0.0,84.0,0.6,10.3,2.0,88.0,7.0,0.3,121.3,64.7,5.0,207.7,100.3,12.3,0.0,1.3,30,1,1,LAXLAX323,4.0,2.0,282.0,36.0,34.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,6,No,0,30,No,3-Good,Other,Other,No,3.976007030455039,0.15681595
3279854,0,60.32,954.0,60.0,2.23,27.0,0.0,50.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,STLSTL314,1.0,1.0,366.0,24.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,1,0,No,0,Unknown,No,2-High,Other,Other,Unknown,0.0,0.30503708
3314414,0,39.02,626.0,45.0,0.0,8.0,1.2,164.0,9.7,6.7,26.7,6.7,3.0,1.3,73.3,26.3,5.3,61.7,91.3,33.3,0.0,3.0,9,1,1,CHICHI773,3.0,2.0,176.0,36.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,1,6,No,0,100,No,2-High,Other,Other,No,7.167531630242972,0.28009722
3177626,0,23.15,480.0,26.0,0.0,0.0,1.9,-480.0,-23.1,7.3,3.0,35.0,4.3,0.0,102.4,7.3,0.7,62.7,28.3,10.3,0.0,0.3,15,3,1,BOSPTL207,1.0,1.0,443.0,0.0,0.0,No,No,No,Yes,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,3,No,0,Unknown,No,5-Low,Rural,Other,Unknown,3.280845574328052,0.2836003
3065150,0,51.89,389.0,57.0,0.0,10.0,0.0,-37.0,-4.9,5.7,4.0,14.0,0.3,0.0,79.1,39.0,12.0,96.7,49.3,10.7,0.0,0.7,26,1,1,KCYKCM816,6.0,6.0,40.0,38.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,130,No,3-Good,Town,Professional,No,2.9716237521706983,0.39180464
3071642,1,111.78,778.0,49.0,0.0,184.0,0.0,-118.0,-38.2,9.3,3.7,38.0,5.3,0.0,198.5,21.3,4.7,167.7,101.0,13.0,0.0,4.3,23,3,1,ATLROS678,2.0,2.0,175.0,28.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,1,No,0,60,No,3-Good,Other,Other,No,3.85600574217368,0.18146677
3120110,0,134.78,811.0,85.0,6.19,109.0,0.0,-467.0,-45.8,9.3,2.3,3.7,0.0,0.0,141.6,36.3,23.7,185.7,41.7,11.7,0.0,3.3,25,3,3,DALDAL214,1.0,1.0,741.0,36.0,36.0,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Town,Professional,Yes,3.591547237635863,0.3165895
3355278,0,38.09,296.0,45.0,0.0,8.0,0.0,-82.0,-3.1,3.0,0.0,16.3,2.7,0.0,35.4,30.3,8.7,107.3,70.3,3.0,0.0,0.7,9,2,2,NYCMAN917,1.0,1.0,273.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Other,Other,Unknown,1.213149251068127,0.28124243
3277526,0,30.08,328.0,40.0,0.0,0.0,0.0,82.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,STLCOL618,1.0,1.0,324.0,38.0,64.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,1,6,No,0,Unknown,No,2-High,Other,Clerical,Unknown,0.0,0.21544129
3278490,0,29.99,102.0,40.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,1,OHICOL614,1.0,1.0,429.0,64.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,Yes,No,No,Yes,0,0,No,No,1,4,No,0,Unknown,No,2-High,Suburban,Professional,No,0.0,0.2738763
3116506,0,60.89,256.0,60.0,0.0,0.0,0.9,0.0,-0.9,5.3,0.7,28.7,0.0,1.3,74.1,22.3,10.3,86.3,26.3,6.0,0.0,1.0,25,2,2,SLCSLC801,1.0,1.0,745.0,32.0,32.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,4-Medium,Suburban,Professional,Yes,2.344299046399785,0.27707735
3381598,0,59.09,970.0,60.0,0.0,13.0,0.0,-104.0,-5.1,21.7,0.0,4.0,2.3,0.0,255.5,24.0,1.7,73.7,131.0,21.7,0.0,0.0,7,1,1,NYCBRO917,1.0,1.0,186.0,26.0,26.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,5,No,0,Unknown,No,5-Low,Other,Other,Unknown,7.264172277128497,0.14028734
3257170,0,66.67,427.0,45.0,0.0,80.0,3.8,-103.0,-22.5,6.7,13.7,28.3,0.0,0.3,99.7,27.7,3.3,80.3,52.7,20.3,0.0,0.0,14,2,1,OHHJAC740,1.0,1.0,403.0,38.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,1,No,0,Unknown,No,6-VeryLow,Town,Other,No,5.149065977160228,0.3206847
3205394,1,82.22,1014.0,20.0,0.0,143.0,0.0,-1014.0,-82.2,8.7,21.3,119.3,4.0,4.3,346.2,36.3,20.0,104.3,274.3,30.0,0.0,10.7,15,1,1,BOSBOS617,5.0,3.0,73.0,18.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,4,No,0,130,No,4-Medium,Suburban,Student,No,6.43603631602117,0.2717028
3204654,0,40.55,318.0,45.0,0.0,14.0,0.0,-16.0,-4.8,4.7,0.3,10.7,1.3,0.0,34.7,5.0,0.0,64.0,34.7,5.0,0.0,0.0,14,1,1,SEASEA206,2.0,2.0,357.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,2,No,0,200,No,3-Good,Suburban,Other,Unknown,1.9369575787428566,0.29450455
3194266,0,23.68,226.0,28.0,0.0,0.0,0.0,-226.0,42.3,0.7,0.0,1.3,0.0,0.0,48.7,11.0,10.7,17.0,10.7,0.7,0.0,0.0,13,1,1,SFROAK925,1.0,1.0,403.0,0.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,8,No,0,Unknown,No,5-Low,Other,Other,Unknown,0.29708637197895854,0.2812318
3221038,1,89.67,1105.0,10.0,0.0,255.0,0.0,444.0,52.3,9.7,13.3,19.0,0.0,0.7,276.0,32.0,29.3,75.0,39.7,23.0,0.0,1.3,18,2,2,KCYWIC316,1.0,1.0,517.0,32.0,28.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Town,Professional,Yes,5.371584901142708,0.3379125
3122754,1,30.64,26.0,30.0,0.0,0.0,0.6,-8.0,-0.6,0.7,0.7,4.3,0.0,0.0,1.5,9.0,0.0,13.7,5.3,1.3,0.0,0.0,23,1,1,INDIND317,1.0,1.0,678.0,36.0,34.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Other,Yes,0.7327442441975041,0.42135736
3248850,0,29.99,349.0,40.0,0.0,0.0,0.0,35.0,0.0,2.7,0.0,5.0,0.0,0.0,65.2,27.7,0.3,51.3,49.7,2.7,0.0,0.0,16,1,1,BOSBOS508,1.0,1.0,477.0,54.0,30.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Town,Professional,No,1.0612406148795566,0.29221258
3214586,0,19.99,16.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3,1.3,0.0,0.0,1.8,0.0,0.7,3.7,3.0,0.3,0.0,0.0,14,1,1,SANSAN210,2.0,2.0,362.0,50.0,48.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,Yes,No,Yes,Yes,0,0,No,No,0,6,No,0,30,No,2-High,Suburban,Professional,Yes,0.12165488498766842,0.27471218
3296278,0,47.67,618.0,65.0,0.25,10.0,2.2,-218.0,9.6,7.0,0.0,23.7,1.0,0.0,309.8,29.7,24.0,75.0,77.7,7.0,0.0,0.3,10,1,1,SFRSFR415,2.0,2.0,280.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,200,No,2-High,Suburban,Other,Unknown,2.5073781356691196,0.21907176
3075294,0,39.4,343.0,45.0,2.48,1.0,0.5,49.0,2.3,1.3,20.3,28.7,1.3,0.7,22.0,61.0,0.7,112.7,74.7,21.7,0.0,0.7,23,3,1,CHINBK847,2.0,2.0,136.0,50.0,62.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,30,No,3-Good,Suburban,Professional,Unknown,4.5137655947476265,0.22458982
3261290,0,48.83,289.0,36.0,0.0,10.0,0.0,-160.0,-3.7,1.3,0.0,6.0,0.0,0.0,5.2,4.0,0.3,25.3,12.0,1.3,0.0,0.0,16,1,1,APCSIL301,2.0,1.0,43.0,42.0,38.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,150,No,6-VeryLow,Suburban,Other,Yes,0.5279085496678205,0.23032308
3361518,0,131.09,1164.0,58.0,2.97,114.0,0.0,-1164.0,-33.2,2.7,0.0,13.7,2.7,0.0,148.7,46.3,12.7,109.0,74.0,2.7,0.0,1.3,9,1,1,SFRSFR415,1.0,1.0,259.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,1,0,No,0,Unknown,No,5-Low,Suburban,Other,Unknown,0.8805219153462794,0.23567595
3112798,1,119.5,1027.0,85.0,3.96,106.0,9.7,414.0,73.5,2.0,3.0,14.3,0.7,0.0,325.1,23.3,12.7,212.0,65.0,5.0,0.0,5.7,19,2,1,HOUHOU281,2.0,2.0,9.0,26.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,1,No,No,0,6,No,0,130,Yes,3-Good,Town,Other,Unknown,1.1620049510269532,0.2746633
3129186,0,75.53,62.0,24.0,0.0,0.0,13.8,90.0,131.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,DENDEN303,3.0,3.0,5.0,58.0,54.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,2-High,Suburban,Other,No,0.0,0.4175895
3269614,1,105.86,1123.0,60.0,0.99,155.0,0.0,119.0,24.7,9.7,0.3,60.3,0.3,0.0,366.1,61.7,31.3,192.7,167.3,10.0,0.0,1.3,9,1,1,SFRSFS650,1.0,1.0,276.0,28.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,Unknown,No,3-Good,Suburban,Other,No,3.228656098469876,0.19990839
3387666,0,62.7,1008.0,63.0,0.0,0.0,0.0,299.0,12.3,14.7,0.3,28.0,0.0,0.3,340.9,9.3,19.0,116.7,211.3,15.0,0.0,11.0,7,2,1,SFRCBL408,2.0,2.0,111.0,30.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,0,No,No,0,6,No,0,30,Yes,3-Good,Suburban,Other,No,4.943517061552202,0.2731862
3264866,1,39.88,147.0,44.0,0.0,0.0,0.4,-80.0,-44.0,1.3,0.0,51.3,0.0,0.0,4.2,5.3,0.0,48.3,49.7,1.3,0.0,0.7,15,1,1,AIRAUG706,2.0,1.0,223.0,36.0,0.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,4,No,0,150,No,2-High,Rural,Other,Unknown,0.5989251435463173,0.24503373
3219934,0,29.99,182.0,40.0,0.0,0.0,0.0,86.0,0.0,0.7,1.0,3.0,0.0,0.0,24.9,3.0,0.7,18.0,20.3,1.7,0.0,0.3,18,2,2,ATLANE678,1.0,1.0,519.0,56.0,54.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Suburban,Professional,Yes,0.5303425913789909,0.25953022
3074214,1,44.07,100.0,27.0,0.0,0.0,16.4,-33.0,-13.9,1.3,0.0,4.3,0.0,0.0,8.9,4.0,1.7,18.0,1.7,1.3,0.0,0.0,23,2,2,BOSPTL207,2.0,2.0,349.0,26.0,80.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,30,No,1-Highest,Other,Other,No,0.6484595339299155,0.24486558
3068170,0,32.69,270.0,32.0,0.0,0.0,0.2,94.0,-0.2,0.3,4.3,13.3,0.0,0.0,47.3,17.0,7.0,68.0,17.3,4.7,0.0,0.0,25,2,2,ATLANE678,2.0,1.0,698.0,50.0,50.0,Yes,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,30,No,1-Highest,Town,Other,Yes,1.0069336557292232,0.15777437
3126838,0,92.66,612.0,50.0,2.97,132.0,0.0,-54.0,-11.7,4.0,6.0,119.3,3.0,0.0,176.1,29.0,8.7,180.3,74.0,10.0,0.0,1.3,23,1,1,STLSTL314,2.0,2.0,209.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,30,No,5-Low,Other,Other,Unknown,2.5111825504888756,0.26616246
3035886,1,29.99,244.0,40.0,0.0,0.0,0.0,-141.0,0.0,9.7,2.7,51.7,13.0,0.0,21.1,4.0,1.7,32.3,61.0,12.3,0.0,0.0,32,2,2,HARHAR860,3.0,3.0,497.0,40.0,34.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,Yes,0,9,No,0,30,No,1-Highest,Suburban,Professional,Yes,4.62470166926724,0.45121428
